Unnamed: 0,ID_SUBEST,SUBTIPO,NOMBRE,PROPIEDAD,TENSION_KV,TIPO,F_OPERACIO,RCA,SIST_ELECT,ESTADO,COORD_ESTE,COORD_NORT,HUSO,DATUM,REGION,PROVINCIA,COMUNA,FUENTE_BAS,FECH_CREA,FECH_ACT,geometry,Latitud,Longitud
634,205,100,S/E CENTRAL SANTA LIDIA,GENERADORA METROPOLITANA SPA,"15/6,6",DEDICADO,2008-01-01,S/I,SEN,OPERATIVA,738474.08659129,5891409.72318392,18 S,WGS84,8.0,83.0,8303.0,CEN,2014-12-04,2023-03-30,POINT (-72.316783 -37.093287),-37.093287,-72.316783
635,927,100,S/E RENGO (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,,S/I,SEN,OPERATIVA,328259.49628886,6190973.19637298,19 S,WGS84,6.0,61.0,6115.0,CEN,2014-12-04,2023-03-30,POINT (-70.868584 -34.408435),-34.408435,-70.868584
636,513,100,S/E MELIPULLI,SISTEMA DE TRANSMISION DEL SUR S.A.,220/110/66/23,NACIONAL,2018-11-18,S/I,SEN,OPERATIVA,670891.04678698,5409212.91115556,18 S,WGS84,10.0,101.0,10101.0,CEN,2014-12-04,2023-03-30,POINT (-72.9541 -41.450483),-41.450483,-72.9541
637,1620,100,S/E MARIQUINA,SISTEMA DE TRANSMISION DEL SUR S.A.,23,ZONAL,2012-01-01,S/I,SEN,OPERATIVA,679581.99307782,5619997.09626404,18 S,WGS84,14.0,141.0,14106.0,CEN,2014-12-04,2023-03-30,POINT (-72.90989 -39.550929),-39.550929,-72.90989
638,1744,100,S/E CENTRAL LUZ DEL NORTE,PARQUE SOLAR FOTOVOLTAICO LUZ DEL NORTE SPA,220/23,DEDICADO,2016-02-24,S/I,SEN,OPERATIVA,411415.30004762,7011244.41318242,19 S,WGS84,3.0,31.0,3101.0,CEN,2014-12-04,2023-03-30,POINT (-69.892976 -27.018118),-27.018118,-69.892976
639,2069,100,S/E GIS COCHRANE BESS,EMPRESA ELECTRICA COCHRANE SPA,"6,9",DEDICADO,,S/I,SEN,OPERATIVA,360287.36606626,7448521.78227766,19 S,WGS84,2.0,21.0,2102.0,CEN,2014-12-04,2023-03-30,POINT (-70.36387 -23.066006),-23.066006,-70.36387
640,486,100,S/E PUCON,CGE TRANSMISION S.A.,66/23,ZONAL,2005-01-01,139/2005,SEN,OPERATIVA,243488.21637121,5647096.59932088,19 S,WGS84,9.0,91.0,9115.0,CEN,2014-12-04,2023-03-30,POINT (-71.97412065999998 -39.287537069999985),-39.28753706999999,-71.97412065999998
641,413,100,S/E TOME,CGE TRANSMISION S.A.,66/23/15,ZONAL,1965-01-01,S/I,SEN,OPERATIVA,683354.2676916,5944054.5910341,18 S,WGS84,8.0,81.0,8111.0,CEN,2014-12-04,2023-03-30,POINT (-72.949269 -36.631431),-36.631431,-72.949269
642,571,100,S/E EL SALADO,TRANSELEC S.A.,110/23,ZONAL,1926-01-01,S/I,SEN,OPERATIVA,368294.32859523,7076323.38177551,19 S,WGS84,3.0,32.0,3201.0,CEN,2014-12-04,2023-03-30,POINT (-70.320778 -26.427254),-26.427254,-70.320778
643,2023,100,S/E CERRO PABELLON,GEOTERMICA DEL NORTE S.A.,"220/9,5",DEDICADO,2020-10-30,S/I,SEN,OPERATIVA,587459.54917574,7582623.32595676,19 S,WGS84,2.0,22.0,2202.0,CEN,2014-12-04,2023-03-30,POINT (-68.153556 -21.858239),-21.858239,-68.153556
644,2098,100,S/E SAN SIMON,AUSTRIANSOLAR CHILE CUATRO SPA,220,NACIONAL,2019-09-05,S/I,SEN,OPERATIVA,441598.56047215,7658865.5296037,19 S,WGS84,1.0,14.0,1401.0,CEN,2014-12-04,2023-03-30,POINT (-69.56257203399997 -21.170621006999966),-21.17062100699997,-69.56257203399997
645,2317,102,HIELOS DEL SUR,EDELAYSEN,23,NO APLICA,2003-01-01,S/I,EDELAYSEN,OPERATIVA,677437.42982308,4623511.89683175,18 S,WGS84,11.0,113.0,11302.0,EDELAYSEN,2014-12-04,2023-03-30,POINT (-72.59717596099995 -48.51641367999997),-48.51641367999997,-72.59717596099995
646,436,100,S/E PANGUILEMO,CGE TRANSMISION S.A.,66/15,ZONAL,1997-01-01,S/I,SEN,OPERATIVA,264337.6257195,6083264.05155373,19 S,WGS84,7.0,71.0,7101.0,CEN,2014-12-04,2023-03-30,POINT (-71.593868 -35.366134),-35.366134,-71.593868
647,2128,100,S/E TAP OFF,PACIFIC HYDRO CHILE S.A.,66,DEDICADO,2016-01-01,S/I,SEN,OPERATIVA,364288.95547106,6210857.83014671,19 S,WGS84,6.0,61.0,6108.0,CEN,2014-12-04,2023-03-30,POINT (-70.473566 -34.234526),-34.234526,-70.473566
648,860,100,S/E PHI,ANGLO AMERICAN LOS BRONCES,15,DEDICADO,2003-01-01,S/I,SEN,OPERATIVA,375071.59017516,6324514.54433033,19 S,WGS84,13.0,131.0,13115.0,CEN,2014-12-04,2023-03-30,POINT (-70.340488 -33.211055),-33.211055,-70.340488
649,2294,102,CENTRAL AYSEN HIDRO,EDELAYSEN,23,NO APLICA,1960-01-01,S/I,EDELAYSEN,OPERATIVA,679216.59397487,4972270.46702892,18 S,WGS84,11.0,112.0,11201.0,EDELAYSEN,2014-12-04,2023-03-30,POINT (-72.71092499899999 -45.38014100099997),-45.38014100099997,-72.71092499899999
650,1033,100,TAP OFF PUNTA DE CORTES,TRANSELEC S.A.,154,ZONAL,2017-08-19,S/I,SEN,OPERATIVA,330403.12234731,6215957.52537362,19 S,WGS84,6.0,61.0,6101.0,CEN,2014-12-04,2023-03-30,POINT (-70.84035207799997 -34.18358510699994),-34.18358510699994,-70.84035207799997
651,2285,100,S/E MALGARIDA II,ACCIONA ENERGIA CHILE HOLDINGS S.A.,33,DEDICADO,2021-06-19,S/I,SEN,OPERATIVA,404129.00102046,7094012.93787118,19 S,WGS84,3.0,32.0,3202.0,CEN,2014-12-04,2023-03-30,POINT (-69.96014740399994 -26.270418120999977),-26.270418120999977,-69.96014740399994
652,2292,100,S/E LA CRUZ SOLAR,FOTOVOLTAICA NORTE GRANDE 1,220/33,DEDICADO,2021-01-01,S/I,SEN,OPERATIVA,436858.1505498,7537595.78916483,19 S,WGS84,2.0,23.0,2302.0,CEN,2014-12-04,2023-03-30,POINT (-69.61285745699996 -22.266057322999927),-22.266057322999927,-69.61285745699996
653,898,100,S/E SAG,CODELCO CHILE - DIVISION ANDINA,220,DEDICADO,1998-01-01,S/I,SEN,OPERATIVA,382813.99980507,6337727.00040263,19 S,WGS84,5.0,53.0,5301.0,CEN,2014-12-04,2023-03-30,POINT (-70.25573038999994 -33.092772459999935),-33.092772459999935,-70.25573038999994
654,1075,100,S/E CENTRAL ALFALFAL 2,AES ANDES S.A.,220/12,DEDICADO,1990-01-01,S/I,SEN,OPERATIVA,385032.54439561,6286789.30067231,19 S,WGS84,8.0,83.0,8314.0,CEN,2014-12-04,2023-03-30,POINT (-70.238443 -33.552356),-33.552356,-70.238443
655,2058,100,S/E ALTO MAIPO,ALTO MAIPO SPA,110,ZONAL,2021-07-07,S/I,SEN,OPERATIVA,380608.82145201,6287492.1063131,19 S,WGS84,13.0,132.0,13203.0,CEN,2014-12-04,2023-03-30,POINT (-70.28599168399995 -33.54553279499993),-33.54553279499993,-70.28599168399995
656,789,100,S/E PANQUEHUE,CHILQUINTA TRANSMISION S.A.,44/12,ZONAL,2008-01-01,202/2007,SEN,OPERATIVA,328633.39082259,6370302.04793743,19 S,WGS84,5.0,57.0,5704.0,CEN,2014-12-04,2023-03-30,POINT (-70.830035 -32.791883),-32.791883,-70.830035
657,2165,100,S/E ANGOSTURA,COLBUN S.A.,220,DEDICADO,2013-05-01,S/I,SEN,OPERATIVA,251317.0041321,5822717.98051979,19 S,WGS84,8.0,83.0,8311.0,CEN,2014-12-04,2023-03-30,POINT (-71.82106709499993 -37.70906204999994),-37.70906204999994,-71.82106709499993
658,2092,100,S/E ANDALICAN,CGE TRANSMISION S.A.,66,ZONAL,2019-03-22,S/I,SEN,OPERATIVA,664688.50774291,5892652.30520144,18 S,WGS84,8.0,81.0,8106.0,CEN,2014-12-04,2023-03-30,POINT (-73.14677790099995 -37.097972409999954),-37.097972409999954,-73.14677790099995
659,657,100,S/E RETIRO,CGE TRANSMISION S.A.,"66/13,2",ZONAL,,S/I,SEN,OPERATIVA,251229.44542182,6008206.51880772,19 S,WGS84,7.0,74.0,7405.0,CEN,2014-12-04,2023-03-30,POINT (-71.761229 -36.038919),-36.038919,-71.761229
660,715,100,S/E RENCA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,1994-01-01,S/I,SEN,OPERATIVA,342923.9411895,6301187.45065224,19 S,WGS84,13.0,131.0,13128.0,CEN,2014-12-04,2023-03-30,POINT (-70.68937 -33.417179),-33.417179,-70.68937
661,834,100,S/E VIZCACHAS,TRANSMISORA ELECTRICA CORDILLERA SPA,110,ZONAL,1992-01-01,S/I,SEN,OPERATIVA,360017.18972739,6283986.50500442,19 S,WGS84,13.0,132.0,13201.0,CEN,2014-12-04,2023-03-30,POINT (-70.50827654999995 -33.57463895999996),-33.57463895999996,-70.50827654999995
662,564,100,S/E CASTILLA,TRANSELEC S.A.,"110/23/13,2",DEDICADO,1966-01-01,S/I,SEN,OPERATIVA,349187.00028888,6913509.9996223,19 S,WGS84,3.0,31.0,3101.0,CEN,2014-12-04,2023-03-30,POINT (-70.53227077999998 -27.89477714999998),-27.89477714999998,-70.53227077999998
663,321,100,S/E CENTRAL LAUTARO,COMASA SPA,"66/13,2",DEDICADO,2011-01-06,S/I,SEN,OPERATIVA,720675.88314424,5731239.41136972,18 S,WGS84,9.0,91.0,9108.0,CEN,2014-12-04,2023-03-30,POINT (-72.46804 -38.539906),-38.539906,-72.46804
664,960,100,S/E MAPAL,SAGESA S.A.,15,ZONAL,1994-01-01,S/I,SEN,OPERATIVA,665649.59510192,5918218.77777341,18 S,WGS84,8.0,81.0,8108.0,CEN,2014-12-04,2023-03-30,POINT (-73.141581 -36.867457),-36.867457,-73.141581
665,2261,100,S/E CENTRAL LA HUELLA,AUSTRIAN SOLAR CHILE SEIS SPA,33,DEDICADO,2021-07-23,S/I,SEN,OPERATIVA,315563.97235192,6774850.82593666,19 S,WGS84,4.0,41.0,4104.0,CEN,2014-12-04,2023-03-30,POINT (-70.89599998799997 -29.141500123999947),-29.141500123999947,-70.89599998799997
666,1891,100,S/E LABERINTO,CGE TRANSMISION S.A.,110/23,NACIONAL,2001-12-01,12/1998,SEN,OPERATIVA,458168.82126178,7406871.36779967,19 S,WGS84,2.0,21.0,2103.0,CEN,2014-12-04,2023-03-30,POINT (-69.409543 -23.447589),-23.447589,-69.409543
667,384,100,S/E CARAMPANGUE,CGE TRANSMISION S.A,"66/23/13,2",ZONAL,,S/I,SEN,OPERATIVA,656611.98993225,5875179.21380081,18 S,WGS84,8.0,82.0,8202.0,CEN,2014-12-04,2023-03-30,POINT (-73.23395988999994 -37.25678812999996),-37.25678812999996,-73.23395988999994
668,212,100,S/E CENTRAL CARDONES,CENTRAL CARDONES S.A.,"220/15,75",DEDICADO,2009-05-06,S/I,SEN,OPERATIVA,363131.83113389,6958750.05057814,19 S,WGS84,3.0,31.0,3101.0,CEN,2014-12-04,2023-03-30,POINT (-70.385461 -27.487986),-27.487986,-70.385461
669,1735,100,S/E CENTRAL PV SALVADOR,PV SALVADOR S.A.,110/23,DEDICADO,2014-11-27,S/I,SEN,OPERATIVA,413471.60449151,7089354.37003522,19 S,WGS84,3.0,32.0,3202.0,CEN,2014-12-04,2023-03-30,POINT (-69.866903 -26.313073),-26.313073,-69.866903
670,2183,100,S/E BULNES,COOPERATIVA DE CONSUMO DE ENERGIA ELECTRICA CHILLAN LTDA.,66,ZONAL,,S/I,SEN,OPERATIVA,748054.4758827,5915037.48061032,18 S,WGS84,16.0,161.0,16102.0,CEN,2014-12-04,2023-03-30,POINT (-72.21686876499996 -36.87806116499996),-36.87806116499996,-72.21686876499996
671,399,100,S/E SANTA ELVIRA,CGE TRANSMISION S.A.,66/15,ZONAL,1987-01-01,S/I,SEN,OPERATIVA,759542.83204055,5946016.88042815,18 S,WGS84,16.0,161.0,16101.0,CEN,2014-12-04,2023-03-30,POINT (-72.098643 -36.59606),-36.59606,-72.098643
672,783,100,S/E JUNCAL PORTILLO,CHILQUINTA TRANSMISION S.A.,12,ZONAL,1977-01-01,S/I,SEN,OPERATIVA,392559.04410954,6362448.68809784,19 S,WGS84,5.0,53.0,5301.0,CEN,2014-12-04,2023-03-30,POINT (-70.148434 -32.870826),-32.870826,-70.148434
673,2198,100,S/E GRANJA SOLAR,MARIA ELENA SOLAR S.A.,220/33,DEDICADO,2020-06-30,S/I,SEN,OPERATIVA,449361.32473754,7698468.42703015,19 S,WGS84,1.0,14.0,1401.0,CEN,2014-12-04,2023-03-30,POINT (-69.486636 -20.813028),-20.813028,-69.486636
674,1853,100,S/E COLLAHUASI UNITARIA N°1,COMPANIA DONA INES DE COLLAHUASI SCM,23/11,DEDICADO,2016-03-30,S/I,SEN,OPERATIVA,542417.2502885,7680281.66611341,19 S,WGS84,1.0,14.0,1405.0,CEN,2014-12-04,2023-03-30,POINT (-68.591926 -20.977561),-20.977561,-68.591926
675,1841,100,S/E CERRO COLORADO,COMPANIA MINERA CERRO COLORADO LTDA,110/12,DEDICADO,1992-09-01,S/I,SEN,OPERATIVA,472030.50885973,7781408.49458093,19 S,WGS84,1.0,14.0,1401.0,CEN,2014-12-04,2023-03-30,POINT (-69.267489 -20.06405),-20.06405,-69.267489
676,669,100,S/E SAN RAFAEL,CGE TRANSMISION S.A.,"13,8",ZONAL,1999-01-01,S/I,SEN,OPERATIVA,270093.19708025,6089592.5466911,19 S,WGS84,7.0,71.0,7110.0,CEN,2014-12-04,2023-03-30,POINT (-71.528796 -35.310469),-35.310469,-71.528796
677,721,100,S/E SAN PABLO,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110/23,ZONAL,1996-01-01,S/I,SEN,OPERATIVA,335309.79723661,6300033.31495672,19 S,WGS84,13.0,131.0,13124.0,CEN,2014-12-04,2023-03-30,POINT (-70.771439 -33.426442),-33.426442,-70.771439
678,1905,100,S/E MONTURAQUI,MOLY-COP CHILE S.A.,"220/13,8",DEDICADO,2004-08-01,S/I,SEN,OPERATIVA,566239.00019986,7321182.99985601,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-68.34764531999997 -24.22070759999997),-24.22070759999997,-68.34764531999997
679,442,100,S/E PITRUFQUEN,CGE TRANSMISION S.A.,"66/23/15/13,2",ZONAL,2020-06-06,S/I,SEN,OPERATIVA,703645.72739016,5682373.29172492,18 S,WGS84,9.0,91.0,9114.0,CEN,2014-12-04,2023-03-30,POINT (-72.64887835999997 -38.98396637999997),-38.98396637999997,-72.64887835999997
680,2109,100,S/E CURANILAHUE NORTE,CGE TRANSMISION S.A.,66,ZONAL,2019-12-19,S/I,SEN,OPERATIVA,644871.86244912,5853874.21976873,18 S,WGS84,8.0,82.0,8205.0,CEN,2014-12-04,2023-03-30,POINT (-73.36213 -37.450651),-37.450651,-73.36213
681,462,100,S/E POLPAICO (CEMENTO POLPAICO),CEMENTO POLPAICO S.A.,66,ZONAL,,S/I,SEN,OPERATIVA,662483.57797017,5906063.01703435,18 S,WGS84,8.0,81.0,8102.0,CEN,2014-12-04,2023-03-30,POINT (-73.174474 -36.97753),-36.97753,-73.174474
682,852,100,S/E LONGAVI,LUZPARRAL TRANSMISION S.A.,"66/13,2",ZONAL,1986-01-01,S/I,SEN,OPERATIVA,256831.8263421,6016872.09803956,19 S,WGS84,7.0,74.0,7403.0,CEN,2014-12-04,2023-03-30,POINT (-71.696448 -35.962293),-35.962293,-71.696448
683,845,100,S/E EL TOTORAL,LITORAL TRANSMISION S.A.,12,ZONAL,2006-11-17,S/I,SEN,OPERATIVA,254825.32005046,6298209.14498921,19 S,WGS84,5.0,56.0,5604.0,CEN,2014-12-04,2023-03-30,POINT (-71.636975 -33.427502),-33.427502,-71.636975
684,1795,100,S/E NUEVA PAN DE AZUCAR,INTERCHILE S.A.,"500/220//19,3",NACIONAL,2018-04-18,S/I,SEN,OPERATIVA,286525.0003062,6665776.00015131,19 S,WGS84,4.0,41.0,4102.0,CEN,2014-12-04,2023-03-30,POINT (-71.21578488999995 -30.120626879999975),-30.12062687999997,-71.21578488999995
685,1802,100,S/E 404,MINERA ESCONDIDA LTDA.,"4,16",DEDICADO,2002-01-01,S/I,SEN,OPERATIVA,494986.00030257,7309295.99991256,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-69.04942312999998 -24.32945979999994),-24.32945979999994,-69.04942312999998
686,2288,102,CENTRAL TEHUELCHE,EDELAYSEN,23,NO APLICA,1993-01-01,S/I,EDELAYSEN,OPERATIVA,725905.7829021,4943548.59068102,18 S,WGS84,11.0,111.0,11101.0,EDELAYSEN,2014-12-04,2023-03-30,POINT (-72.102036 -45.624841000999936),-45.624841000999936,-72.102036
687,980,100,S/E OXY,OCCIDENTAL CHEMICAL CHILE LTDA.,"154/66/13,8",DEDICADO,1970-01-01,S/I,SEN,OPERATIVA,667514.00033835,5929844.9996791,18 S,WGS84,8.0,81.0,8110.0,CEN,2014-12-04,2023-03-30,POINT (-73.12323429999998 -36.762377569999956),-36.76237756999996,-73.12323429999998
688,250,100,S/E CENTRAL RAPEL (ENEL GENERACION),ENEL GENERACION CHILE S.A.,"230/13,8",ZONAL,1968-01-01,S/I,SEN,OPERATIVA,261025.45642641,6230226.23975478,19 S,WGS84,6.0,62.0,6203.0,CEN,2014-12-04,2023-03-30,POINT (-71.588692 -34.041437),-34.041437,-71.588692
689,256,100,S/E CENTRAL QUINTERO,TRANSELEC S.A.,220/15,DEDICADO,2009-01-01,S/I,SEN,OPERATIVA,267259.51253938,6369460.24220587,19 S,WGS84,5.0,51.0,5107.0,CEN,2014-12-04,2023-03-30,POINT (-71.485199 -32.788183),-32.788183,-71.485199
690,313,100,S/E CENTRAL LOS OLIVOS,ESPINOS S.A.,"110/23/13,8",DEDICADO,2008-07-11,S/I,SEN,OPERATIVA,265920.3985074,6463940.85706184,19 S,WGS84,4.0,42.0,4203.0,CEN,2014-12-04,2023-03-30,POINT (-71.476153 -31.936367),-31.936367,-71.476153
691,1659,100,S/E CENTRAL RIO HUASCO,HIDROELECTRICA RIO HUASCO S.A.,"6,6",DEDICADO,2009-02-23,S/I,SEN,OPERATIVA,339332.98345326,6826812.53045536,19 S,WGS84,3.0,33.0,3301.0,CEN,2014-12-04,2023-03-30,POINT (-70.644334 -28.675918),-28.675918,-70.644334
692,1650,100,S/E JORQUERA,COMPANIA SCM MINERA LUMINA COPPER CHILE,220/23,DEDICADO,2013-04-06,S/I,SEN,OPERATIVA,404031.81435556,6897604.06046608,19 S,WGS84,3.0,31.0,3103.0,CEN,2014-12-04,2023-03-30,POINT (-69.97642 -28.043413),-28.043413,-69.97642
693,2191,100,S/E CENTRAL CALLAO,HIDROENERSUR S.A.,23,DEDICADO,2012-09-23,S/I,SEN,OPERATIVA,724251.99657296,5470281.98224415,18 S,WGS84,10.0,103.0,10302.0,CEN,2014-12-04,2023-03-30,POINT (-72.33820222099996 -40.887845314999936),-40.887845314999936,-72.33820222099996
694,392,100,S/E COLCHAGUA,CGE TRANSMISION S.A.,66/15,ZONAL,1985-01-01,S/I,SEN,OPERATIVA,318481.5087119,6169441.91075532,19 S,WGS84,6.0,63.0,6301.0,CEN,2014-12-04,2023-03-30,POINT (-70.979501 -34.600821),-34.600821,-70.979501
695,776,100,S/E ALTO MELIPILLA,CHILQUINTA TRANSMISION S.A.,"220/110/13,2",ZONAL,2022-08-12,S/I,SEN,OPERATIVA,292609.24725156,6269816.01235357,19 S,WGS84,13.0,135.0,13501.0,CEN,2014-12-04,2023-03-30,POINT (-71.237476 -33.691374),-33.691374,-71.237476
696,918,100,S/E RUNGUE (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,44,DEDICADO,,S/I,SEN,OPERATIVA,323085.70783252,6346185.76843193,19 S,WGS84,13.0,133.0,13303.0,CEN,2014-12-04,2023-03-30,POINT (-70.893875 -33.008426),-33.008426,-70.893875
697,1847,100,S/E CHINCHORRO,CGE TRANSMISION S.A.,"66/13,8",ZONAL,2002-06-01,133/2001,SEN,OPERATIVA,363099.87563589,7957619.02102415,19 S,WGS84,15.0,151.0,15101.0,CEN,2014-12-04,2023-03-30,POINT (-70.296556 -18.467329),-18.467329,-70.296556
698,678,100,S/E BATUCO,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110/23,ZONAL,1955-01-01,S/I,SEN,OPERATIVA,338790.00024712,6317703.99953724,19 S,WGS84,13.0,133.0,13301.0,CEN,2014-12-04,2023-03-30,POINT (-70.73086425999998 -33.267656639999984),-33.267656639999984,-70.73086425999998
699,2031,100,S/E CENTRAL JUNCALITO,COLBUN S.A.,11,DEDICADO,1994-01-01,S/I,SEN,OPERATIVA,381261.33234708,6358953.81966721,19 S,WGS84,5.0,53.0,5301.0,CEN,2014-12-04,2023-03-30,POINT (-70.26962 -32.901177),-32.901177,-70.26962
700,618,100,S/E CERRILLOS,CGE TRANSMISION S.A.,110/23,ZONAL,,S/I,SEN,OPERATIVA,376087.04509921,6949214.59722826,19 S,WGS84,3.0,31.0,3103.0,CEN,2014-12-04,2023-03-30,POINT (-70.255325 -27.575294),-27.575294,-70.255325
701,1954,100,S/E TAP OFF E.C. ALGORTA,ALGORTA NORTE S.A.,"33/4,16",DEDICADO,2012-05-01,S/I,SEN,OPERATIVA,362255.16126343,7453111.53860395,19 S,WGS84,2.0,21.0,2102.0,CEN,2014-12-04,2023-03-30,POINT (-70.34425306999998 -23.02472098499993),-23.02472098499993,-70.34425306999998
702,2115,100,S/E CENTRAL CUCHILDEO,EMPRESA ELECTRICA CUCHILDEO SPA,"24/2,3",S/I,2008-01-01,S/I,SEN,OPERATIVA,710625.22014642,5352029.8630686,18 S,WGS84,10.0,104.0,10403.0,CEN,2014-12-04,2023-03-30,POINT (-72.45861440499993 -41.95559583399995),-41.95559583399995,-72.45861440499993
703,583,100,S/E CENTRAL PEHUENCHE,TRANSELEC S.A.,220,DEDICADO,1991-01-01,S/I,SEN,OPERATIVA,304303.90180503,6043687.02116241,19 S,WGS84,7.0,74.0,7402.0,CEN,2014-12-04,2023-03-30,POINT (-71.163842 -35.731372),-35.731372,-71.163842
704,1686,100,S/E TRAVESIA,COMPANIA CONTRACTUAL MINERA CANDELARIA,110/23,DEDICADO,2013-03-01,S/I,SEN,OPERATIVA,357616.09636635,6973936.99739474,19 S,WGS84,3.0,31.0,3101.0,CEN,2014-12-04,2023-03-30,POINT (-70.439502 -27.350354),-27.350354,-70.439502
705,2152,100,S/E CERROS DE HUICHAHUE,ELETRANS S.A.,220,NACIONAL,2020-08-31,8/2019,SEN,OPERATIVA,679540.22659987,5576643.43353842,18 S,WGS84,14.0,141.0,14104.0,CEN,2014-12-04,2023-03-30,POINT (-72.898545 -39.941301),-39.941301,-72.898545
706,939,100,S/E LAJA (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,,S/I,SEN,OPERATIVA,703453.75693662,5871157.15376595,18 S,WGS84,8.0,83.0,8304.0,CEN,2014-12-04,2023-03-30,POINT (-72.70498948199997 -37.28396030499994),-37.28396030499994,-72.70498948199997
707,621,100,S/E HERNAN FUENTES,CGE TRANSMISION S.A.,110/23,ZONAL,2002-01-01,1/2004,SEN,OPERATIVA,367906.74853557,6970828.81078909,19 S,WGS84,3.0,31.0,3101.0,CEN,2014-12-04,2023-03-30,POINT (-70.335824 -27.379441),-27.379441,-70.335824
708,1724,100,TAP OFF CHANARES,ENEL GREEN POWER CHILE S.A.,110,DEDICADO,,S/I,SEN,OPERATIVA,392005.18234933,7079031.12415534,19 S,WGS84,3.0,32.0,3202.0,CEN,2014-12-04,2023-03-30,POINT (-70.082809 -26.404808),-26.404808,-70.082809
709,1968,100,TAP OFF LLANOS,ATACAMA MINERALS CHILE S.C.M.,"66/13,8",DEDICADO,2013-01-01,S/I,SEN,OPERATIVA,419872.80074166,7355889.07867809,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-69.78720852199996 -23.906617362999953),-23.906617362999956,-69.78720852199996
710,504,100,S/E CHOLGUAN (STS),SISTEMA DE TRANSMISION DEL SUR S.A.,"220/13,2",DEDICADO,1998-01-01,S/I,SEN,OPERATIVA,759808.15664679,5882835.87122562,18 S,WGS84,16.0,161.0,16109.0,CEN,2014-12-04,2023-03-30,POINT (-72.074041 -37.164801),-37.164801,-72.074041
711,1122,100,S/E CODELCO VENTANAS 2,CODELCO CHILE - DIVISION VENTANAS,110,ZONAL,1985-05-13,S/I,SEN,OPERATIVA,267281.74426742,6372576.32058981,19 S,WGS84,5.0,51.0,5105.0,CEN,2014-12-04,2023-03-30,POINT (-71.484181 -32.760105),-32.760105,-71.484181
712,530,100,S/E VALDIVIA (STS),"SISTEMA DE TRANSMISION DEL SUR S.A.

","66/23/13,2",ZONAL,2002-12-20,S/I,SEN,OPERATIVA,655214.20798789,5592800.12517294,18 S,WGS84,14.0,141.0,14101.0,CEN,2014-12-04,2023-03-30,POINT (-73.18696300899995 -39.80061316599995),-39.80061316599995,-73.18696300899995
713,2085,100,S/E CENTRAL HIDROELECTRICA PALACIOS,HIDROELECTRICA PALACIOS SPA,"23/6,3",DEDICADO,2018-01-15,S/I,SEN,OPERATIVA,374351.97464473,6133644.50296599,19 S,WGS84,6.0,63.0,6301.0,CEN,2014-12-04,2023-03-30,POINT (-70.375755 -34.931905),-34.931905,-70.375755
714,1642,100,S/E RAPEL,TRANSELEC S.A.,220,NACIONAL,1968-01-01,S/I,SEN,OPERATIVA,261373.2615354,6230547.14570347,19 S,WGS84,6.0,62.0,6203.0,CEN,2014-12-04,2023-03-30,POINT (-71.58484 -34.038625),-34.038625,-71.58484
715,358,100,S/E ESCUADRON (CGE),CGE TRANSMISION S.A.,66-15,ZONAL,2010-03-28,S/I,SEN,OPERATIVA,662983.22279331,5907184.03195868,18 S,WGS84,8.0,81.0,8102.0,CEN,2014-12-04,2023-03-30,POINT (-73.16910504999998 -36.96734337999993),-36.96734337999993,-73.16910504999998
716,239,100,S/E CENTRAL PUNTILLA,ELECTRICA PUNTILLA S.A.,"110/6,6",DEDICADO,1999-01-01,S/I,SEN,OPERATIVA,357607.00035689,6279103.00009764,19 S,WGS84,13.0,132.0,13202.0,CEN,2014-12-04,2023-03-30,POINT (-70.53501760999995 -33.61835077999996),-33.61835077999996,-70.53501760999995
717,352,100,S/E GUAYACAN,CGE TRANSMISION S.A.,"66/13,2",ZONAL,1985-01-01,S/I,SEN,OPERATIVA,272782.99521687,6682731.56290129,19 S,WGS84,4.0,41.0,4102.0,CEN,2014-12-04,2023-03-30,POINT (-71.354703 -29.965257),-29.965257,-71.354703
718,1808,100,S/E 940,MINERA ESCONDIDA LTDA.,69,DEDICADO,2002-07-01,S/I,SEN,OPERATIVA,497894.99971072,7312076.99986852,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-69.02074495999994 -24.304348679999976),-24.304348679999976,-69.02074495999994
719,1881,100,S/E INACESA,ON-GROUP S.A.,23,DEDICADO,,S/I,SEN,OPERATIVA,365505.77645171,7369413.81355533,19 S,WGS84,2.0,21.0,2101.0,CEN,2014-12-04,2023-03-30,POINT (-70.320011 -23.780827),-23.780827,-70.320011
